customer_id,customer_name,loyalty_tier,state,last_order_date,total_orders,days_since_last_order,churn_status
8304,Edwin Mcdowell,Bronze,AZ,2024-06-23,4,191.0,Churned
9113,Richard Rogers,Bronze,MD,2024-06-23,10,191.0,Churned
9695,Chelsea Doyle,Platinum,TX,2024-06-23,6,191.0,Churned
9834,Whitney Ramirez,Silver,WI,2024-06-23,2,191.0,Churned
705,Kyle Hunter,Bronze,AZ,2024-06-24,2,190.0,Churned
1387,Melissa Cantrell,Bronze,MA,2024-06-24,6,190.0,Churned
1700,Keith Hernandez,Bronze,FL,2024-06-24,5,190.0,Churned
2002,Melissa Brown,Gold,NY,2024-06-24,6,190.0,Churned
3584,Andre Shelton,Bronze,TN,2024-06-24,7,190.0,Churned
4043,Garrett Young,Silver,MD,2024-06-24,10,190.0,Churned
4701,Edwin Lewis,Platinum,MI,2024-06-24,8,190.0,Churned
4899,Mary Elliott,Bronze,TX,2024-06-24,6,190.0,Churned
5023,Leonard Esparza,Bronze,IL,2024-06-24,9,190.0,Churned
5088,Blake Rose,Silver,TX,2024-06-24,6,190.0,Churned
6359,Briana Johnson,Silver,AZ,2024-06-24,4,190.0,Churned
6434,Michael Beck,Bronze,VA,2024-06-24,7,190.0,Churned
6437,Micheal Rodriguez,Silver,VA,2024-06-24,7,190.0,Churned
6709,Luis Peterson,Bronze,MO,2024-06-24,6,190.0,Churned
6778,Gregory Kirk,Silver,PA,2024-06-24,9,190.0,Churned
6909,Gary Flynn,Bronze,NC,2024-06-24,10,190.0,Churned
8973,Jeffrey Lin,Silver,AZ,2024-06-24,9,190.0,Churned
37,Glenn Jones,Silver,CA,2024-06-25,8,189.0,Churned
1496,Jacob Lara,Bronze,MO,2024-06-25,5,189.0,Churned
3641,Thomas Maddox,Bronze,NC,2024-06-25,7,189.0,Churned
3674,Michelle Kirby,Silver,GA,2024-06-25,5,189.0,Churned
4496,Louis Maldonado,Silver,TN,2024-06-25,6,189.0,Churned
4642,Mark Brown,Silver,AZ,2024-06-25,5,189.0,Churned
5386,Steve Barrett,Bronze,FL,2024-06-25,12,189.0,Churned
5616,Jennifer Barnes,Platinum,NJ,2024-06-25,14,189.0,Churned
6400,Morgan Hall,Silver,WA,2024-06-25,12,189.0,Churned
6489,Nicole Estrada,Gold,MA,2024-06-25,6,189.0,Churned
7072,Ashlee Medina,Bronze,IN,2024-06-25,7,189.0,Churned
7169,David Palmer,Bronze,AZ,2024-06-25,5,189.0,Churned
7650,Andrew Ramsey,Bronze,TN,2024-06-25,6,189.0,Churned
8560,Renee Pineda,Bronze,WA,2024-06-25,9,189.0,Churned
9006,Eric Frazier,Silver,TN,2024-06-25,7,189.0,Churned
599,James Wise,Silver,TX,2024-06-26,4,188.0,Churned
1077,Eric Duran,Bronze,WI,2024-06-26,8,188.0,Churned
2441,Jessica Madden,Gold,TN,2024-06-26,10,188.0,Churned
2496,Michelle Ali,Bronze,MA,2024-06-26,9,188.0,Churned
3705,Michael Fowler,Gold,GA,2024-06-26,4,188.0,Churned
4397,Karen Thomas,Silver,MO,2024-06-26,8,188.0,Churned
5692,Benjamin Rasmussen,Bronze,AZ,2024-06-26,4,188.0,Churned
6143,Catherine Austin,Bronze,TN,2024-06-26,8,188.0,Churned
6501,Aaron Williams,Gold,NY,2024-06-26,11,188.0,Churned
6757,Donald Johnson,Bronze,IL,2024-06-26,12,188.0,Churned
7197,Thomas Stewart,Gold,TX,2024-06-26,8,188.0,Churned
8117,Michael Reed,Bronze,VA,2024-06-26,6,188.0,Churned
8463,Brandon James,Gold,NJ,2024-06-26,6,188.0,Churned
8516,Sarah Jarvis,Silver,NJ,2024-06-26,7,188.0,Churned
8702,Eric Walker,Bronze,OH,2024-06-26,4,188.0,Churned
9254,Clayton Hampton,Silver,MO,2024-06-26,12,188.0,Churned
9620,Leah Watson,Gold,MO,2024-06-26,4,188.0,Churned
9919,Deborah Rivera,Bronze,IN,2024-06-26,10,188.0,Churned
170,Andrew Smith,Platinum,AZ,2024-06-27,9,187.0,Churned
672,Hannah Patrick,Gold,MA,2024-06-27,11,187.0,Churned
793,Lauren Oneill,Bronze,GA,2024-06-27,10,187.0,Churned
1242,Kimberly Wilson,Bronze,AZ,2024-06-27,12,187.0,Churned
1433,Michael Wyatt,Bronze,MI,2024-06-27,12,187.0,Churned
1522,Kyle Bradshaw,Gold,GA,2024-06-27,9,187.0,Churned
1759,Laurie Davidson,Bronze,PA,2024-06-27,6,187.0,Churned
2136,Lisa Hill,Gold,MA,2024-06-27,8,187.0,Churned
2854,Patrick Ross,Bronze,MI,2024-06-27,8,187.0,Churned
3456,Veronica Reyes,Gold,NY,2024-06-27,10,187.0,Churned
4258,Richard Perez,Gold,VA,2024-06-27,9,187.0,Churned
5550,Erika Fry,Bronze,NC,2024-06-27,10,187.0,Churned
5903,Anthony Gibson,Silver,VA,2024-06-27,9,187.0,Churned
6583,Tammy Atkins,Bronze,PA,2024-06-27,5,187.0,Churned
6950,Jonathan Tucker,Gold,CA,2024-06-27,4,187.0,Churned
7824,Kristina Lopez,Bronze,WI,2024-06-27,8,187.0,Churned
7979,Melissa Donaldson,Platinum,GA,2024-06-27,9,187.0,Churned
8424,Jessica Williams,Bronze,TN,2024-06-27,11,187.0,Churned
9056,Erin Peck,Bronze,OH,2024-06-27,5,187.0,Churned
2393,Meagan Moyer,Silver,GA,2024-06-28,6,186.0,Churned
3240,Jason Smith,Gold,CA,2024-06-28,5,186.0,Churned
3268,Jessica Alvarez,Bronze,OH,2024-06-28,10,186.0,Churned
3299,Chad Wang,Bronze,PA,2024-06-28,2,186.0,Churned
3569,Eric Snyder,Bronze,WA,2024-06-28,4,186.0,Churned
3714,Nicole Young,Silver,TX,2024-06-28,8,186.0,Churned
4226,Shannon Nelson,Silver,PA,2024-06-28,6,186.0,Churned
4626,Angela Gutierrez,Bronze,WI,2024-06-28,7,186.0,Churned
4799,Kimberly White,Bronze,CA,2024-06-28,5,186.0,Churned
5087,Roger Medina,Silver,MO,2024-06-28,5,186.0,Churned
6513,David Rosales,Bronze,OH,2024-06-28,5,186.0,Churned
9118,Cole Logan,Silver,NJ,2024-06-28,12,186.0,Churned
9447,Lisa Rose,Gold,PA,2024-06-28,3,186.0,Churned
332,Kathryn Bradford,Silver,MO,2024-06-29,5,185.0,Churned
473,Samuel Garcia,Silver,MI,2024-06-29,10,185.0,Churned
868,Cynthia Sullivan,Bronze,AZ,2024-06-29,7,185.0,Churned
966,Christopher Landry,Bronze,PA,2024-06-29,9,185.0,Churned
3579,Michael Castillo,Bronze,GA,2024-06-29,6,185.0,Churned
4508,Rebecca Perez,Bronze,TX,2024-06-29,12,185.0,Churned
4737,Justin Anderson,Gold,MI,2024-06-29,11,185.0,Churned
4828,Jocelyn Mccall,Platinum,AZ,2024-06-29,12,185.0,Churned
5277,Renee Howard,Bronze,TX,2024-06-29,7,185.0,Churned
6179,Robert Bowman,Gold,MO,2024-06-29,5,185.0,Churned
7027,Penny Jones,Gold,NY,2024-06-29,3,185.0,Churned
7253,Alexander Schmidt,Silver,TN,2024-06-29,7,185.0,Churned
7497,Claudia Olson,Bronze,MI,2024-06-29,7,185.0,Churned
7749,Michael Hines,Platinum,CA,2024-06-29,9,185.0,Churned
8688,Alexander Bass,Bronze,FL,2024-06-29,9,185.0,Churned
9170,Matthew Davis,Silver,WI,2024-06-29,6,185.0,Churned
9736,Lucas Torres,Bronze,NJ,2024-06-29,7,185.0,Churned
73,Robert Bauer,Gold,AZ,2024-06-30,9,184.0,Churned
755,Angela Mason,Gold,MO,2024-06-30,7,184.0,Churned
1827,James Harrison,Bronze,MA,2024-06-30,10,184.0,Churned
2371,Thomas Pratt,Bronze,MO,2024-06-30,4,184.0,Churned
2765,Mary Leon,Silver,MO,2024-06-30,2,184.0,Churned
3178,Dennis Lewis,Platinum,OH,2024-06-30,9,184.0,Churned
3400,Jesse Navarro,Bronze,MD,2024-06-30,8,184.0,Churned
6153,Michael Holden,Platinum,NY,2024-06-30,6,184.0,Churned
6665,Arthur Palmer,Bronze,NY,2024-06-30,2,184.0,Churned
6844,Katherine Williams,Bronze,MD,2024-06-30,8,184.0,Churned
7262,Jose Schroeder,Silver,IL,2024-06-30,7,184.0,Churned
7328,Sherry Sanchez,Silver,OH,2024-06-30,5,184.0,Churned
7867,Kimberly Gonzalez,Bronze,PA,2024-06-30,10,184.0,Churned
8657,Matthew Delgado,Gold,AZ,2024-06-30,9,184.0,Churned
8775,Crystal Brooks,Bronze,MI,2024-06-30,6,184.0,Churned
9749,David Brewer,Platinum,NJ,2024-06-30,4,184.0,Churned
1442,Stephen Greene,Bronze,CA,2024-07-01,8,183.0,Churned
1530,Christopher Brooks,Silver,NY,2024-07-01,7,183.0,Churned
2190,Alicia Barrett,Bronze,TX,2024-07-01,6,183.0,Churned
2211,Sarah Norman,Silver,NJ,2024-07-01,13,183.0,Churned
2248,Vanessa White,Bronze,IN,2024-07-01,11,183.0,Churned
3115,Emily Smith,Bronze,PA,2024-07-01,7,183.0,Churned
3267,Kevin Schmitt,Silver,WI,2024-07-01,11,183.0,Churned
4081,John Fischer,Silver,PA,2024-07-01,6,183.0,Churned
5370,Patricia Adkins,Bronze,IN,2024-07-01,8,183.0,Churned
6317,Jessica Jackson,Bronze,FL,2024-07-01,10,183.0,Churned
6388,Sandra Thomas,Silver,NY,2024-07-01,9,183.0,Churned
6417,Christopher Bullock,Bronze,OH,2024-07-01,10,183.0,Churned
6800,Cheryl Becker,Bronze,MD,2024-07-01,6,183.0,Churned
8620,James Collier,Gold,VA,2024-07-01,10,183.0,Churned
252,Robert Collins,Bronze,TN,2024-07-02,11,182.0,Churned
1878,Angela Moore,Bronze,GA,2024-07-02,15,182.0,Churned
2028,Rhonda Edwards,Bronze,OH,2024-07-02,9,182.0,Churned
2871,Sarah Moore,Bronze,IL,2024-07-02,7,182.0,Churned
2929,Brittany Cabrera,Bronze,IN,2024-07-02,6,182.0,Churned
4688,Justin Shaw,Bronze,GA,2024-07-02,5,182.0,Churned
4822,Melanie Bond,Bronze,NJ,2024-07-02,5,182.0,Churned
5082,Parker Fisher,Silver,AZ,2024-07-02,7,182.0,Churned
5294,Kristi Williams,Silver,PA,2024-07-02,7,182.0,Churned
5419,Chad Miller,Bronze,NY,2024-07-02,10,182.0,Churned
5695,John Coleman,Bronze,IN,2024-07-02,9,182.0,Churned
5811,Johnny Wallace,Gold,WA,2024-07-02,10,182.0,Churned
7018,Denise Jones,Gold,MA,2024-07-02,9,182.0,Churned
7170,Daniel Medina,Gold,TX,2024-07-02,10,182.0,Churned
8079,Christian Johnson,Bronze,FL,2024-07-02,9,182.0,Churned
8295,Jason Lucas,Silver,WA,2024-07-02,4,182.0,Churned
157,Anne Hernandez,Gold,NC,2024-07-03,6,181.0,Churned
968,Melissa Rollins,Silver,IN,2024-07-03,8,181.0,Churned
1139,John Garrison,Platinum,MD,2024-07-03,5,181.0,Churned
1436,Emily Rivera,Gold,TX,2024-07-03,7,181.0,Churned
1983,Michelle Pena,Platinum,NY,2024-07-03,12,181.0,Churned
2557,James Murray,Bronze,FL,2024-07-03,4,181.0,Churned
2922,Martin Tucker,Bronze,PA,2024-07-03,11,181.0,Churned
2967,Evan Henderson,Gold,WA,2024-07-03,6,181.0,Churned
3436,Elizabeth Harrington,Gold,NY,2024-07-03,11,181.0,Churned
4188,Mary Lang,Bronze,MO,2024-07-03,7,181.0,Churned
4849,Ernest Burns,Silver,NJ,2024-07-03,7,181.0,Churned
6499,Bryan Ryan,Gold,PA,2024-07-03,7,181.0,Churned
6926,Kevin Sutton,Silver,TN,2024-07-03,7,181.0,Churned
7599,Miguel Lewis,Silver,AZ,2024-07-03,5,181.0,Churned
8800,Edward Marquez,Silver,WI,2024-07-03,6,181.0,Churned
8946,Scott Brown,Gold,MA,2024-07-03,5,181.0,Churned
9732,Crystal Castillo,Gold,TX,2024-07-03,9,181.0,Churned
9813,Mary Scott,Bronze,MO,2024-07-03,15,181.0,Churned
9965,Melissa Oliver,Silver,TX,2024-07-03,11,181.0,Churned
730,Christopher Jackson,Silver,CA,2024-07-04,6,180.0,At Risk
1006,Larry Douglas,Platinum,TX,2024-07-04,8,180.0,At Risk
2359,William Baker,Bronze,PA,2024-07-04,4,180.0,At Risk
2698,Melanie Thomas,Platinum,VA,2024-07-04,6,180.0,At Risk
4329,Rebecca Mata,Bronze,OH,2024-07-04,8,180.0,At Risk
4396,Michael Sanders,Gold,MI,2024-07-04,6,180.0,At Risk
4795,Tammy Davila,Silver,PA,2024-07-04,14,180.0,At Risk
4996,Chad Mitchell,Silver,NC,2024-07-04,6,180.0,At Risk
5362,Jennifer Hensley,Bronze,NC,2024-07-04,8,180.0,At Risk
5874,David Mcneil,Bronze,TN,2024-07-04,4,180.0,At Risk
6681,Rebecca Long,Bronze,PA,2024-07-04,6,180.0,At Risk
7754,Ebony Schmidt,Silver,MO,2024-07-04,6,180.0,At Risk
7856,Christina Riley,Silver,WA,2024-07-04,6,180.0,At Risk
8051,Jeremy Avila,Gold,MO,2024-07-04,6,180.0,At Risk
8655,David Moore,Gold,FL,2024-07-04,9,180.0,At Risk
9909,Debbie Cannon,Bronze,MO,2024-07-04,10,180.0,At Risk
9948,Johnny Lee,Gold,TX,2024-07-04,9,180.0,At Risk
329,John Ramirez,Silver,WI,2024-07-05,6,179.0,At Risk
532,Jennifer Calhoun,Bronze,MD,2024-07-05,11,179.0,At Risk
2024,Veronica Green,Bronze,IL,2024-07-05,5,179.0,At Risk
2183,Evelyn Norris,Bronze,MI,2024-07-05,11,179.0,At Risk
3250,Daniel Jackson,Silver,MO,2024-07-05,6,179.0,At Risk
3392,Jonathan Wolfe,Platinum,NC,2024-07-05,10,179.0,At Risk
5448,Breanna Walton,Silver,TN,2024-07-05,8,179.0,At Risk
6539,Brent Alvarez,Silver,MO,2024-07-05,8,179.0,At Risk
6702,Jennifer Powell,Bronze,NC,2024-07-05,10,179.0,At Risk
6712,Anna Archer,Bronze,AZ,2024-07-05,5,179.0,At Risk
6733,Brandon Turner,Bronze,PA,2024-07-05,10,179.0,At Risk
7156,Daniel Anderson,Bronze,VA,2024-07-05,10,179.0,At Risk
7261,Scott Reed,Bronze,PA,2024-07-05,5,179.0,At Risk
8083,Jonathan Watkins,Bronze,WA,2024-07-05,5,179.0,At Risk
8645,Kimberly Schroeder,Bronze,VA,2024-07-05,6,179.0,At Risk
8861,Brianna Cole,Gold,MI,2024-07-05,6,179.0,At Risk
9186,Stephen Smith,Platinum,WA,2024-07-05,6,179.0,At Risk
9482,John Martinez,Silver,OH,2024-07-05,10,179.0,At Risk
9790,Donald Allen,Silver,MA,2024-07-05,9,179.0,At Risk
9914,Dustin Curry,Bronze,NC,2024-07-05,8,179.0,At Risk
353,Rhonda Moore,Silver,CA,2024-07-06,7,178.0,At Risk
356,Sandra Hernandez,Bronze,FL,2024-07-06,7,178.0,At Risk
1039,Donald Owens,Bronze,NY,2024-07-06,11,178.0,At Risk
1493,Teresa Browning,Silver,NJ,2024-07-06,8,178.0,At Risk
3192,Tiffany Brown,Bronze,WA,2024-07-06,5,178.0,At Risk
3342,Erin Tyler,Gold,NC,2024-07-06,7,178.0,At Risk
3406,Chad Lane,Silver,VA,2024-07-06,11,178.0,At Risk
4319,David Mays,Bronze,PA,2024-07-06,11,178.0,At Risk
4385,Michael Mcguire,Silver,IN,2024-07-06,3,178.0,At Risk
4482,Tara Scott,Bronze,IL,2024-07-06,7,178.0,At Risk
4618,Nicole Strickland,Gold,MI,2024-07-06,10,178.0,At Risk
5429,Casey Bryant,Gold,NJ,2024-07-06,11,178.0,At Risk
5854,Dalton Campbell,Silver,TN,2024-07-06,5,178.0,At Risk
7108,Nathaniel Riley,Silver,TX,2024-07-06,8,178.0,At Risk
7218,Austin Ashley,Silver,NC,2024-07-06,7,178.0,At Risk
8084,Jerry Reilly,Gold,TX,2024-07-06,12,178.0,At Risk
8735,Jasmine Reyes,Silver,AZ,2024-07-06,8,178.0,At Risk
9052,Michael Roman,Bronze,FL,2024-07-06,3,178.0,At Risk
9667,Arthur Ortiz,Silver,IL,2024-07-06,6,178.0,At Risk
1058,Kathy Hubbard,Bronze,GA,2024-07-07,11,177.0,At Risk
1500,Kristin Eaton,Gold,IL,2024-07-07,9,177.0,At Risk
1501,Dana Sampson,Silver,TN,2024-07-07,10,177.0,At Risk
1856,Emma Wells,Silver,FL,2024-07-07,6,177.0,At Risk
1898,Benjamin Murphy,Silver,FL,2024-07-07,8,177.0,At Risk
3205,Eileen Everett,Silver,AZ,2024-07-07,5,177.0,At Risk
3758,Katherine Gutierrez,Bronze,TN,2024-07-07,3,177.0,At Risk
3938,Alec Contreras,Platinum,NJ,2024-07-07,6,177.0,At Risk
4649,Linda Castillo,Gold,NY,2024-07-07,10,177.0,At Risk
4896,Kayla Beck,Silver,FL,2024-07-07,8,177.0,At Risk
5011,Robert White,Bronze,WI,2024-07-07,8,177.0,At Risk
5036,Whitney Henderson,Bronze,IN,2024-07-07,7,177.0,At Risk
5157,Michael Turner,Silver,PA,2024-07-07,11,177.0,At Risk
6056,Gabrielle Lee,Silver,OH,2024-07-07,10,177.0,At Risk
6893,Karen Newman,Platinum,NY,2024-07-07,10,177.0,At Risk
7338,Kathleen Shannon,Platinum,FL,2024-07-07,3,177.0,At Risk
7423,Justin Bradley,Silver,FL,2024-07-07,9,177.0,At Risk
8107,Virginia Jackson,Bronze,FL,2024-07-07,7,177.0,At Risk
8540,Joanna Lamb,Silver,GA,2024-07-07,7,177.0,At Risk
8778,Crystal Russell,Silver,TN,2024-07-07,7,177.0,At Risk
8891,Daniel Chapman,Silver,VA,2024-07-07,7,177.0,At Risk
690,Stephen Peterson,Silver,FL,2024-07-08,8,176.0,At Risk
695,Jocelyn Cruz,Silver,MD,2024-07-08,6,176.0,At Risk
724,Christina Floyd,Gold,FL,2024-07-08,4,176.0,At Risk
819,David Perry,Platinum,OH,2024-07-08,9,176.0,At Risk
1363,Thomas Morgan,Bronze,MD,2024-07-08,8,176.0,At Risk
1616,Mary Matthews,Bronze,GA,2024-07-08,10,176.0,At Risk
2818,Richard Watts,Bronze,MD,2024-07-08,9,176.0,At Risk
4114,Rodney Foster,Bronze,NC,2024-07-08,14,176.0,At Risk
4168,Jason Mccall,Bronze,NC,2024-07-08,4,176.0,At Risk
5135,John Sanders,Bronze,MD,2024-07-08,3,176.0,At Risk
6000,Kelli Jackson,Bronze,TX,2024-07-08,6,176.0,At Risk
6272,Mandy Kennedy,Gold,MD,2024-07-08,10,176.0,At Risk
6411,Jose Friedman,Silver,MD,2024-07-08,7,176.0,At Risk
6807,Thomas Morales,Platinum,TN,2024-07-08,5,176.0,At Risk
7534,Jeremy Parks,Bronze,PA,2024-07-08,6,176.0,At Risk
8271,Richard Salinas,Silver,MI,2024-07-08,8,176.0,At Risk
9093,Justin Khan,Silver,NJ,2024-07-08,10,176.0,At Risk
9926,Heather Park,Gold,AZ,2024-07-08,8,176.0,At Risk
239,Warren Ayala,Bronze,TN,2024-07-09,7,175.0,At Risk
254,Emily Carr,Silver,NC,2024-07-09,7,175.0,At Risk
402,Kristin Williams,Silver,IN,2024-07-09,8,175.0,At Risk
728,Jennifer Kane,Silver,WI,2024-07-09,8,175.0,At Risk
803,Natalie Contreras,Bronze,WI,2024-07-09,4,175.0,At Risk
1043,Erik White,Bronze,MI,2024-07-09,8,175.0,At Risk
1411,Megan Martin,Bronze,AZ,2024-07-09,4,175.0,At Risk
1937,Robert Ramirez,Silver,CA,2024-07-09,9,175.0,At Risk
2246,Sarah Ortiz,Gold,OH,2024-07-09,12,175.0,At Risk
2637,Sarah Watts,Gold,MD,2024-07-09,10,175.0,At Risk
2722,Ronald Sullivan,Bronze,NC,2024-07-09,8,175.0,At Risk
2785,Sharon Mclaughlin,Bronze,NJ,2024-07-09,8,175.0,At Risk
2940,Brenda Page,Bronze,IN,2024-07-09,6,175.0,At Risk
4286,Tina Knapp,Bronze,MO,2024-07-09,10,175.0,At Risk
4463,Theresa Crawford,Bronze,OH,2024-07-09,7,175.0,At Risk
4555,Jeremy Gonzalez,Silver,GA,2024-07-09,13,175.0,At Risk
4729,Daryl Li,Silver,MD,2024-07-09,9,175.0,At Risk
5238,Sally Duncan,Silver,VA,2024-07-09,8,175.0,At Risk
5404,Joseph Blackwell,Bronze,NY,2024-07-09,9,175.0,At Risk
5633,Jeffrey Lewis,Platinum,GA,2024-07-09,15,175.0,At Risk
8137,Edward Calhoun,Gold,IL,2024-07-09,5,175.0,At Risk
8329,Michael Anderson,Platinum,OH,2024-07-09,6,175.0,At Risk
8819,Tonya Solis,Bronze,TN,2024-07-09,10,175.0,At Risk
8857,Brandy Simmons,Silver,OH,2024-07-09,7,175.0,At Risk
8972,Jennifer Ramirez,Silver,CA,2024-07-09,8,175.0,At Risk
9819,James Adams,Bronze,WA,2024-07-09,10,175.0,At Risk
389,Samuel Farrell,Silver,TN,2024-07-10,5,174.0,At Risk
446,Jeffrey Sanford,Silver,PA,2024-07-10,8,174.0,At Risk
688,Amanda Jensen,Gold,IL,2024-07-10,13,174.0,At Risk
1057,Megan Walsh,Silver,CA,2024-07-10,5,174.0,At Risk
1144,Crystal Landry,Silver,MO,2024-07-10,8,174.0,At Risk
1372,Mark Fuentes,Gold,NC,2024-07-10,5,174.0,At Risk
1376,James Lewis,Bronze,FL,2024-07-10,5,174.0,At Risk
1629,Kevin Wood,Bronze,NJ,2024-07-10,5,174.0,At Risk
1774,Jeffrey Evans,Bronze,WA,2024-07-10,7,174.0,At Risk
3479,Jacob Thomas,Bronze,GA,2024-07-10,7,174.0,At Risk
3625,Reginald Morris,Gold,WA,2024-07-10,7,174.0,At Risk
3626,Michelle Lee,Bronze,TN,2024-07-10,6,174.0,At Risk
3632,Cynthia Rogers,Gold,NJ,2024-07-10,7,174.0,At Risk
3734,Jonathan Brown,Gold,FL,2024-07-10,7,174.0,At Risk
4105,Shane Arroyo,Bronze,TX,2024-07-10,7,174.0,At Risk
5668,Kimberly Morris,Silver,PA,2024-07-10,8,174.0,At Risk
6194,Troy Nielsen,Gold,IN,2024-07-10,12,174.0,At Risk
6561,Ashley Moore,Bronze,PA,2024-07-10,15,174.0,At Risk
6593,Gary Robinson,Bronze,MI,2024-07-10,5,174.0,At Risk
7267,Chad Wilson,Bronze,MO,2024-07-10,7,174.0,At Risk
7882,Claire Hickman,Silver,PA,2024-07-10,6,174.0,At Risk
8158,Cassandra Fisher,Silver,IL,2024-07-10,10,174.0,At Risk
8236,Jennifer Burns,Gold,MO,2024-07-10,4,174.0,At Risk
8345,Jeffrey Nguyen,Bronze,NY,2024-07-10,8,174.0,At Risk
8370,Jessica Wilkins,Gold,VA,2024-07-10,5,174.0,At Risk
3109,Rebecca Mann,Platinum,TN,2024-07-11,10,173.0,At Risk
3675,Madeline Gomez,Bronze,VA,2024-07-11,4,173.0,At Risk
4214,Cheryl Austin,Silver,TN,2024-07-11,7,173.0,At Risk
4933,Dorothy Ward,Silver,VA,2024-07-11,9,173.0,At Risk
5010,Dustin Pearson,Bronze,MI,2024-07-11,7,173.0,At Risk
5106,Kimberly Thomas,Platinum,OH,2024-07-11,7,173.0,At Risk
5428,Michelle Graham,Bronze,PA,2024-07-11,6,173.0,At Risk
6090,Kaylee Clark,Silver,AZ,2024-07-11,11,173.0,At Risk
6256,Taylor Gomez,Silver,WI,2024-07-11,9,173.0,At Risk
6277,Nicole Hendrix,Bronze,FL,2024-07-11,5,173.0,At Risk
6338,James Allen,Bronze,NC,2024-07-11,11,173.0,At Risk
6448,Matthew Brennan,Bronze,MI,2024-07-11,5,173.0,At Risk
6994,Richard Fitzgerald,Gold,WI,2024-07-11,9,173.0,At Risk
7305,Victoria Tran,Gold,NY,2024-07-11,4,173.0,At Risk
7452,Kimberly Gillespie,Bronze,CA,2024-07-11,7,173.0,At Risk
8482,Christopher Davidson,Bronze,TN,2024-07-11,5,173.0,At Risk
8839,Cindy Nichols,Silver,WI,2024-07-11,10,173.0,At Risk
9655,Matthew Perry,Silver,NY,2024-07-11,10,173.0,At Risk
9779,John Mcbride,Gold,NJ,2024-07-11,8,173.0,At Risk
9885,Anthony Robinson,Bronze,MO,2024-07-11,10,173.0,At Risk
9896,Jennifer Warner,Silver,TX,2024-07-11,8,173.0,At Risk
323,Jason Baker,Silver,MD,2024-07-12,4,172.0,At Risk
431,Richard Edwards,Silver,AZ,2024-07-12,6,172.0,At Risk
889,Paige Cortez,Silver,TN,2024-07-12,12,172.0,At Risk
918,Michele Martinez,Silver,PA,2024-07-12,9,172.0,At Risk
1036,Rachel Peterson,Bronze,GA,2024-07-12,9,172.0,At Risk
2092,Joseph Jordan,Platinum,MI,2024-07-12,6,172.0,At Risk
2222,Alexandria Navarro,Silver,MD,2024-07-12,8,172.0,At Risk
2867,Danielle Delgado,Bronze,MI,2024-07-12,7,172.0,At Risk
3694,Daniel Benjamin,Gold,OH,2024-07-12,5,172.0,At Risk
4650,Martha Randall,Platinum,MD,2024-07-12,8,172.0,At Risk
4672,Roberta Peterson,Silver,VA,2024-07-12,13,172.0,At Risk
5219,Anna Holder,Silver,PA,2024-07-12,13,172.0,At Risk
5620,Lee Macias,Platinum,IN,2024-07-12,6,172.0,At Risk
5674,Anthony Jones,Bronze,NC,2024-07-12,10,172.0,At Risk
6045,Robert Beck,Platinum,CA,2024-07-12,7,172.0,At Risk
6946,William Murray,Bronze,MD,2024-07-12,7,172.0,At Risk
7119,Carl Moore,Gold,MD,2024-07-12,7,172.0,At Risk
7130,Marisa Williams,Silver,PA,2024-07-12,5,172.0,At Risk
7316,Denise Taylor,Bronze,TX,2024-07-12,5,172.0,At Risk
7480,Nathaniel Vasquez,Bronze,WI,2024-07-12,6,172.0,At Risk
7637,Robert Keller,Silver,VA,2024-07-12,7,172.0,At Risk
8365,Mary Griffith,Gold,IL,2024-07-12,3,172.0,At Risk
8557,Jason Aguirre,Silver,MA,2024-07-12,10,172.0,At Risk
8759,Jeffrey Tyler,Bronze,OH,2024-07-12,7,172.0,At Risk
8765,Janet Miller,Gold,PA,2024-07-12,13,172.0,At Risk
8769,John Brown,Silver,NC,2024-07-12,6,172.0,At Risk
8855,Shelly Mccoy,Silver,VA,2024-07-12,9,172.0,At Risk
9390,Katherine Dominguez,Bronze,PA,2024-07-12,7,172.0,At Risk
9503,Rebecca Martinez,Bronze,MI,2024-07-12,7,172.0,At Risk
9549,Desiree Mcclain,Silver,MD,2024-07-12,6,172.0,At Risk
781,Stephen Patrick,Silver,NJ,2024-07-13,6,171.0,At Risk
1261,Jeffrey Neal,Bronze,CA,2024-07-13,8,171.0,At Risk
1293,Amy Moran,Bronze,VA,2024-07-13,6,171.0,At Risk
1622,Jay Flores,Bronze,NY,2024-07-13,7,171.0,At Risk
1639,Paul Collins,Bronze,MI,2024-07-13,12,171.0,At Risk
1966,William Knapp,Bronze,TX,2024-07-13,11,171.0,At Risk
2541,Melissa Gonzalez,Silver,TN,2024-07-13,7,171.0,At Risk
2936,Chad Butler,Gold,NC,2024-07-13,7,171.0,At Risk
2982,Sandra Mcgee,Bronze,IL,2024-07-13,6,171.0,At Risk
3287,Tyler Pittman,Silver,MO,2024-07-13,7,171.0,At Risk
3501,Christina Hunter,Silver,CA,2024-07-13,11,171.0,At Risk
3866,Tammy Carlson,Silver,NJ,2024-07-13,4,171.0,At Risk
4699,Christine Salinas,Silver,MO,2024-07-13,3,171.0,At Risk
5564,Cassandra Evans,Silver,WI,2024-07-13,9,171.0,At Risk
5938,James White,Silver,AZ,2024-07-13,7,171.0,At Risk
6684,Connie Lopez,Bronze,MI,2024-07-13,9,171.0,At Risk
7290,Patricia Smith,Bronze,GA,2024-07-13,5,171.0,At Risk
