customer_id,customer_name,loyalty_tier,state,total_orders,lifetime_value,avg_order_value,first_order_date,last_order_date,customer_tenure_days,clv_segment
7281,Jennifer Howard,Silver,MO,5,23982.1,1410.71,2022-01-02,2024-11-02,1035.0,Mid Value
5988,Craig Thompson,Bronze,NC,10,23978.62,922.25,2022-03-09,2024-10-30,966.0,Mid Value
5685,Sarah Roberts,Silver,IL,10,23975.54,749.24,2022-11-13,2024-12-31,779.0,Mid Value
3926,Jason Smith,Bronze,GA,7,23970.03,998.75,2022-10-02,2024-05-10,586.0,Mid Value
3987,Elizabeth Griffin,Silver,NC,6,23961.97,1198.1,2022-02-25,2024-11-27,1006.0,Mid Value
8084,Jerry Reilly,Gold,TX,12,23948.88,647.27,2022-01-08,2024-07-06,910.0,Mid Value
3554,Diane Bauer,Platinum,WI,10,23946.84,798.23,2022-07-21,2024-03-18,606.0,Mid Value
8472,Erin Anderson,Silver,OH,9,23918.24,885.86,2022-02-02,2024-12-04,1036.0,Mid Value
7784,Jamie Charles,Platinum,GA,10,23916.54,613.24,2022-08-08,2024-12-23,868.0,Mid Value
216,Thomas Smith,Silver,NY,7,23914.93,996.46,2022-03-04,2024-10-16,957.0,Mid Value
1625,Michael Shaw,Silver,MD,15,23911.14,583.2,2022-05-30,2024-10-20,874.0,Mid Value
9262,Tracy Harper,Platinum,IN,8,23910.2,629.22,2022-01-22,2024-08-10,931.0,Mid Value
9789,Kimberly Camacho,Gold,IL,9,23895.08,628.82,2022-01-02,2024-06-22,902.0,Mid Value
3719,Natalie Hunter,Bronze,WI,11,23884.0,582.54,2023-06-02,2024-12-24,571.0,Mid Value
8403,Noah White,Platinum,NJ,9,23873.42,746.04,2022-07-19,2024-08-27,770.0,Mid Value
9627,Joseph Dominguez,Bronze,MD,8,23862.43,994.27,2022-05-22,2024-11-25,918.0,Mid Value
9537,Jaime Ward,Silver,GA,12,23850.35,681.44,2022-01-29,2024-11-08,1014.0,Mid Value
1371,Henry Hall,Gold,NC,11,23817.16,744.29,2022-04-07,2024-10-28,935.0,Mid Value
1340,Trevor Vasquez,Silver,TX,16,23810.44,432.92,2022-01-08,2024-11-07,1034.0,Mid Value
225,Edward Snyder,Bronze,TN,13,23795.98,610.15,2022-01-04,2024-09-25,995.0,Mid Value
9584,Christian Hancock,Gold,IN,11,23783.12,553.1,2022-12-17,2024-11-26,710.0,Mid Value
451,Alyssa Greene,Platinum,IN,9,23777.41,880.64,2022-01-31,2024-11-28,1032.0,Mid Value
6090,Kaylee Clark,Silver,AZ,10,23757.07,742.41,2022-03-31,2024-07-11,833.0,Mid Value
3644,Angela Ford,Bronze,FL,13,23754.94,579.39,2022-03-30,2024-12-11,987.0,Mid Value
4706,Rebecca Norman,Silver,NJ,13,23750.43,608.99,2022-03-07,2024-08-20,897.0,Mid Value
5028,Catherine Peterson,Bronze,OH,12,23747.71,608.92,2022-02-05,2024-12-07,1036.0,Mid Value
6245,Ashley Dominguez,Bronze,WA,6,23737.28,847.76,2022-05-04,2024-12-29,970.0,Mid Value
2972,Bethany Morrow,Platinum,MA,14,23706.72,455.9,2022-06-02,2024-11-08,890.0,Mid Value
4034,Erika Morrison,Silver,MD,10,23697.06,607.62,2022-06-27,2024-12-21,908.0,Mid Value
3776,Carolyn Mclaughlin,Gold,CA,9,23692.91,717.97,2023-05-27,2024-10-10,502.0,Mid Value
1477,Kevin Velez,Bronze,NJ,9,23692.17,764.26,2022-01-16,2024-10-25,1013.0,Mid Value
5084,Jenna Cook,Silver,NJ,13,23692.04,526.49,2022-02-20,2024-12-23,1037.0,Mid Value
3636,Veronica White,Bronze,CA,6,23691.75,911.22,2022-01-13,2024-06-02,871.0,Mid Value
4805,Janet Cox,Bronze,NJ,15,23687.46,503.99,2022-02-19,2024-12-15,1030.0,Mid Value
3669,Jason Sutton,Bronze,CA,12,23670.62,537.97,2022-03-04,2024-10-28,969.0,Mid Value
2751,Michelle Blackburn,Bronze,WA,7,23662.52,717.05,2022-10-23,2024-12-14,783.0,Mid Value
9559,Kim Walker,Bronze,OH,13,23659.14,503.39,2023-02-25,2024-12-18,662.0,Mid Value
3096,Jeffery Thomas,Silver,VA,7,23641.21,945.65,2022-02-28,2023-11-18,628.0,Mid Value
9351,Allen Barnes,Silver,NY,13,23629.07,513.68,2022-03-07,2024-09-25,933.0,Mid Value
2415,Nicholas Villanueva,Bronze,GA,10,23626.86,605.82,2022-03-19,2024-12-15,1002.0,Mid Value
2285,David Gibson,Gold,MA,9,23625.11,814.66,2022-03-09,2024-10-07,943.0,Mid Value
9047,Luis Hill,Bronze,NY,16,23589.54,453.65,2022-03-05,2024-11-14,985.0,Mid Value
3672,Christina Williams,Platinum,TN,13,23582.36,524.05,2022-02-02,2024-11-05,1007.0,Mid Value
1968,Kaitlyn Castro,Bronze,PA,8,23581.16,604.65,2022-04-14,2024-12-22,983.0,Mid Value
2211,Sarah Norman,Silver,NJ,13,23577.59,512.56,2022-01-09,2024-07-01,904.0,Mid Value
8697,Veronica Diaz,Bronze,NJ,10,23556.75,574.55,2022-01-26,2024-03-16,780.0,Mid Value
861,Helen Rush,Gold,IN,10,23549.05,872.19,2022-02-01,2024-09-06,948.0,Mid Value
5308,Matthew Moody,Silver,WA,12,23534.96,941.4,2022-04-14,2024-10-02,902.0,Mid Value
964,Brandy Simon,Silver,IN,10,23526.49,784.22,2022-01-13,2024-10-05,996.0,Mid Value
8519,Lucas Cook,Bronze,FL,12,23525.21,635.82,2022-01-06,2024-11-25,1054.0,Mid Value
8169,Pamela Thomas,Gold,MI,5,23515.88,1469.74,2022-07-05,2024-08-16,773.0,Mid Value
4833,Jonathan Rogers,Bronze,VA,10,23515.52,810.88,2022-06-30,2024-11-05,859.0,Mid Value
9551,Beth Brown,Bronze,IN,9,23512.76,870.84,2022-01-12,2024-03-30,808.0,Mid Value
4481,Eric Rios,Bronze,MA,6,23507.74,734.62,2022-04-18,2024-05-10,753.0,Mid Value
1703,Mary Washington,Silver,OH,9,23507.62,635.34,2023-01-25,2024-11-23,668.0,Mid Value
4630,Jonathan Flores,Silver,OH,11,23501.51,691.22,2022-06-05,2024-12-07,916.0,Mid Value
4708,Sandra Cox,Silver,VA,12,23498.81,573.14,2022-11-05,2024-12-03,759.0,Mid Value
4740,Carol Garcia,Bronze,NY,8,23497.1,734.28,2022-01-06,2024-07-27,933.0,Mid Value
8985,Lauren Montes,Gold,NJ,13,23489.63,489.37,2022-03-11,2024-08-10,883.0,Mid Value
1581,Michelle Burton,Silver,WI,7,23479.94,978.33,2022-10-08,2024-05-06,576.0,Mid Value
8018,Brittany White,Silver,PA,8,23477.86,546.0,2022-01-21,2024-11-25,1039.0,Mid Value
1876,Briana Jacobs,Silver,OH,12,23475.48,690.46,2022-01-31,2024-12-02,1036.0,Mid Value
4337,Jason White,Bronze,IL,10,23473.15,586.83,2022-06-19,2024-10-27,861.0,Mid Value
7356,William Gomez,Bronze,PA,9,23472.5,809.4,2022-01-27,2024-11-16,1024.0,Mid Value
5400,Ethan Smith,Platinum,WA,10,23459.95,837.86,2022-05-04,2024-09-20,870.0,Mid Value
3684,Jose Jones,Gold,NY,8,23449.28,617.09,2022-02-13,2024-08-24,923.0,Mid Value
3167,Seth Chen,Bronze,GA,9,23436.93,633.43,2022-04-11,2024-06-12,793.0,Mid Value
3811,Stephanie Campbell,Platinum,AZ,13,23421.95,532.32,2022-01-02,2024-12-28,1091.0,Mid Value
3998,Aaron Lynn,Silver,NY,9,23420.28,780.68,2022-02-22,2024-08-24,914.0,Mid Value
4062,Erik Martinez,Bronze,MO,10,23403.49,754.95,2022-05-21,2024-11-26,920.0,Mid Value
5107,Jack Mcclain,Bronze,TN,10,23403.46,615.88,2022-01-17,2024-04-13,817.0,Mid Value
4784,Eric Cox,Silver,NC,9,23403.06,936.12,2022-03-10,2024-12-12,1008.0,Mid Value
2740,William Wade,Silver,IL,7,23394.56,708.93,2022-06-21,2024-05-19,698.0,Mid Value
675,Veronica Stephens,Bronze,PA,13,23386.14,441.25,2022-01-11,2024-12-10,1064.0,Mid Value
8709,Tracy Collier,Gold,CA,8,23377.61,631.83,2022-02-21,2024-09-18,940.0,Mid Value
1917,Bethany Miller,Platinum,FL,7,23356.96,1061.68,2022-05-14,2024-12-19,950.0,Mid Value
9270,Adrian Smith,Silver,VA,10,23330.92,752.61,2022-03-13,2024-07-20,860.0,Mid Value
8464,Brooke Gregory,Platinum,GA,9,23325.91,613.84,2022-11-06,2024-03-18,498.0,Mid Value
2538,Justin Frank,Silver,MO,10,23307.41,665.93,2022-05-17,2024-11-02,900.0,Mid Value
8216,Margaret Chung,Bronze,MA,11,23302.8,629.81,2022-04-02,2024-06-01,791.0,Mid Value
7511,Christopher Phillips,Silver,GA,9,23299.09,862.93,2022-02-23,2024-09-01,921.0,Mid Value
468,Victor Stewart,Bronze,CA,10,23292.03,751.36,2022-06-22,2024-08-20,790.0,Mid Value
2397,Adam Garrison,Bronze,IL,7,23279.89,895.38,2022-04-01,2024-06-12,803.0,Mid Value
2593,Jason Blevins,Platinum,NC,8,23268.04,802.35,2022-02-10,2023-11-30,658.0,Mid Value
9992,Dennis Jones,Gold,PA,11,23266.68,528.79,2022-03-12,2024-12-28,1022.0,Mid Value
3501,Christina Hunter,Silver,CA,10,23253.84,750.12,2022-01-11,2024-07-13,914.0,Mid Value
5324,Troy Nelson,Silver,GA,12,23246.98,540.63,2022-01-12,2024-06-03,873.0,Mid Value
8788,Brian Hawkins,Silver,GA,16,23242.65,505.28,2022-02-12,2024-09-07,938.0,Mid Value
8562,Jennifer Jackson,Bronze,VA,9,23225.62,663.59,2022-05-28,2024-05-01,704.0,Mid Value
2237,William Harmon,Silver,FL,8,23209.01,773.63,2022-03-01,2024-12-03,1008.0,Mid Value
7890,Nicholas Thomas,Bronze,IL,8,23204.38,892.48,2022-04-20,2024-01-08,628.0,Mid Value
1280,Katherine Williams,Bronze,CA,6,23199.0,1364.65,2022-01-09,2024-12-28,1084.0,Mid Value
4498,Brian Moses,Silver,MD,11,23185.45,927.42,2022-02-11,2024-06-30,870.0,Mid Value
1454,Rachel Cowan,Silver,CA,7,23185.08,828.04,2022-08-04,2024-08-12,739.0,Mid Value
6087,John Sloan,Bronze,WA,12,23182.61,565.43,2022-01-11,2024-11-28,1052.0,Mid Value
8733,Alan Grimes,Silver,MO,9,23178.58,702.38,2022-03-01,2024-08-19,902.0,Mid Value
8020,Kirsten Gonzalez,Bronze,NY,10,23174.8,643.74,2022-01-26,2024-06-10,866.0,Mid Value
1315,Tim Hunt,Bronze,NY,8,23171.13,965.46,2022-03-18,2024-12-20,1008.0,Mid Value
2683,Brianna Martin,Platinum,NC,10,23170.29,643.62,2022-06-03,2023-12-21,566.0,Mid Value
1590,Laurie Mullen,Gold,MI,7,23169.7,1158.49,2022-01-30,2024-07-19,901.0,Mid Value
8439,Nathan Elliott,Platinum,MI,13,23168.58,643.57,2022-04-30,2024-09-25,879.0,Mid Value
5584,Anna Stephens,Gold,PA,13,23161.12,564.91,2022-02-13,2024-05-31,838.0,Mid Value
1425,Monica Gonzalez,Silver,MD,11,23159.19,625.92,2022-02-03,2024-11-21,1022.0,Mid Value
283,Kyle Ferguson,Bronze,VA,9,23148.6,746.73,2022-01-07,2024-09-10,977.0,Mid Value
2083,Nicholas Wilson,Silver,CA,10,23148.53,771.62,2022-02-17,2024-12-07,1024.0,Mid Value
9135,Michelle Bird,Gold,MO,13,23130.0,550.71,2022-03-25,2024-09-03,893.0,Mid Value
6487,Carmen Liu,Platinum,PA,12,23128.12,856.6,2022-06-19,2024-11-09,874.0,Mid Value
3824,Daniel Daugherty,Bronze,TX,6,23127.59,770.92,2022-07-23,2024-11-20,851.0,Mid Value
1656,Nancy Ballard,Silver,FL,9,23116.77,963.2,2023-02-02,2024-11-17,654.0,Mid Value
6014,Troy Dunn,Gold,WA,7,23116.09,856.15,2022-05-29,2024-10-27,882.0,Mid Value
3438,Stanley Larson,Bronze,PA,12,23115.89,513.69,2022-02-27,2024-10-09,955.0,Mid Value
669,Debbie Maddox,Gold,MO,7,23108.14,825.29,2022-07-08,2024-10-06,821.0,Mid Value
718,Eddie Henson,Gold,IN,11,23097.28,721.79,2022-03-09,2024-06-11,825.0,Mid Value
664,Andrew Day,Silver,CA,9,23085.89,721.43,2022-01-03,2024-12-06,1068.0,Mid Value
7931,William Page,Platinum,OH,12,23084.47,623.9,2022-01-03,2024-09-13,984.0,Mid Value
9448,Mariah Rodriguez,Gold,PA,12,23077.1,659.35,2022-01-02,2024-12-30,1093.0,Mid Value
8290,Michael Adams,Bronze,PA,5,23060.52,960.86,2023-06-27,2024-06-07,346.0,Mid Value
9703,James Jones,Silver,WA,10,23057.64,698.72,2022-05-25,2024-03-09,654.0,Mid Value
7550,Peter Waters,Silver,WA,8,23041.48,698.23,2022-04-14,2024-10-18,918.0,Mid Value
4994,Shane Ramirez,Bronze,MD,11,23028.66,622.4,2022-01-27,2024-08-10,926.0,Mid Value
5700,Yolanda Winters,Silver,MI,9,23022.62,742.67,2022-04-15,2024-08-26,864.0,Mid Value
8431,Chelsea Greene,Bronze,MO,8,23010.88,793.48,2022-03-04,2024-09-10,921.0,Mid Value
6690,Wanda Daniels,Bronze,IN,10,23010.27,639.17,2022-05-30,2024-11-26,911.0,Mid Value
4401,Mike Cook,Bronze,MD,9,23005.13,742.1,2022-03-04,2024-09-26,937.0,Mid Value
8528,Aaron Stephens,Platinum,MI,7,23002.51,1000.11,2022-04-22,2024-05-18,757.0,Mid Value
3601,David Moore,Gold,MI,13,22994.14,534.75,2022-02-16,2024-11-24,1012.0,Mid Value
1330,Jason Brooks,Gold,TX,10,22993.45,605.09,2022-01-16,2024-12-11,1060.0,Mid Value
3689,Albert Clarke,Bronze,NJ,11,22986.96,604.92,2022-11-21,2024-10-28,707.0,Mid Value
629,Andrew Garcia,Gold,MD,11,22952.65,604.02,2022-05-22,2024-11-05,898.0,Mid Value
9468,Jessica Hall,Silver,CA,11,22952.38,620.33,2022-04-19,2024-12-12,968.0,Mid Value
2229,Anthony Larson,Silver,GA,10,22941.52,655.47,2022-04-28,2024-12-24,971.0,Mid Value
4370,Charles Anderson,Gold,GA,9,22940.02,955.83,2022-06-01,2024-11-22,905.0,Mid Value
4078,Marcus Fischer,Silver,GA,11,22933.02,559.34,2022-02-02,2024-12-29,1061.0,Mid Value
1804,Megan Munoz,Bronze,MA,9,22923.71,636.77,2022-03-03,2024-08-30,911.0,Mid Value
3835,Amanda Anderson,Gold,OH,7,22922.35,1091.54,2022-04-03,2024-04-19,747.0,Mid Value
3832,Raymond Hunter,Silver,NC,12,22920.64,716.27,2022-04-16,2024-05-08,753.0,Mid Value
207,Sara Graham,Silver,MI,8,22918.67,818.52,2022-04-23,2024-08-21,851.0,Mid Value
15,Charles Lewis,Silver,NC,8,22912.86,619.27,2022-06-14,2024-04-10,666.0,Mid Value
3291,Rebecca Bennett,Platinum,NY,7,22889.93,953.75,2022-05-23,2024-11-05,897.0,Mid Value
9825,Christopher Gross,Gold,IL,10,22889.03,847.74,2022-01-22,2023-10-22,638.0,Mid Value
2523,Teresa Bryant,Gold,NJ,8,22884.18,673.06,2022-02-10,2024-04-27,807.0,Mid Value
5870,Pamela Weber,Gold,IL,13,22880.25,762.67,2022-01-22,2024-11-19,1032.0,Mid Value
5219,Anna Holder,Silver,PA,13,22873.88,601.94,2022-08-02,2024-07-12,710.0,Mid Value
6216,Tommy Nixon,Silver,WI,11,22865.29,601.72,2022-02-13,2024-12-10,1031.0,Mid Value
9354,John Baker,Platinum,MO,6,22864.65,1429.04,2022-02-02,2024-04-30,818.0,Mid Value
2771,Bonnie Rodgers,Bronze,IL,11,22863.29,617.93,2022-01-08,2024-11-20,1047.0,Mid Value
7271,Bridget Martin,Gold,NY,9,22847.52,913.9,2022-01-11,2024-11-24,1048.0,Mid Value
5633,Jeffrey Lewis,Platinum,GA,13,22845.72,466.24,2022-04-04,2024-07-09,827.0,Mid Value
1883,Russell Stafford,Gold,MO,12,22836.86,570.92,2022-04-28,2024-12-02,949.0,Mid Value
4453,Jacob Adams,Bronze,TN,12,22825.94,600.68,2022-01-17,2024-09-08,965.0,Mid Value
2652,Melissa Henderson,Bronze,IN,11,22808.41,760.28,2022-05-17,2024-12-18,946.0,Mid Value
583,Gary Fox,Silver,MI,8,22807.21,670.8,2022-04-20,2024-10-01,895.0,Mid Value
3490,Tara Stokes,Bronze,TX,10,22784.58,876.33,2022-05-20,2024-06-01,743.0,Mid Value
6091,Kristen Sims,Gold,AZ,9,22776.95,911.08,2022-01-15,2024-12-23,1073.0,Mid Value
4615,Samuel Quinn,Silver,WI,7,22770.67,785.2,2022-10-25,2024-12-31,798.0,Mid Value
2150,Monica Beck,Gold,OH,14,22768.39,569.21,2022-01-29,2024-10-24,999.0,Mid Value
1708,Joe Murphy,Silver,WI,7,22763.59,875.52,2022-02-26,2023-08-13,533.0,Mid Value
7662,Dennis Baker,Silver,TN,9,22758.86,598.92,2022-05-06,2024-12-12,951.0,Mid Value
3739,Kevin Webb,Silver,IN,7,22732.4,988.37,2022-01-04,2024-08-02,941.0,Mid Value
8686,Christopher Moore,Silver,VA,5,22699.48,1513.3,2023-01-23,2024-10-31,647.0,Mid Value
5509,Kimberly Thompson,Gold,MA,11,22695.43,504.34,2022-03-12,2024-12-31,1025.0,Mid Value
8134,Benjamin Carter,Gold,WA,8,22693.92,709.18,2022-04-24,2024-11-07,928.0,Mid Value
8689,Julie Kane,Bronze,VA,12,22693.5,527.76,2022-02-09,2024-10-08,972.0,Mid Value
2794,Michael Fletcher,Bronze,TN,9,22688.91,731.9,2022-02-22,2024-05-10,808.0,Mid Value
2476,Anthony Hartman,Bronze,MO,8,22685.7,907.43,2022-03-19,2024-11-23,980.0,Mid Value
4043,Garrett Young,Silver,MD,8,22682.42,1134.12,2022-03-23,2024-04-18,757.0,Mid Value
4631,Holly Ibarra,Gold,MO,11,22675.26,809.83,2022-11-22,2024-12-13,752.0,Mid Value
7189,Carolyn Clark,Silver,VA,9,22661.19,1079.1,2022-02-07,2024-02-15,738.0,Mid Value
9323,Lauren Harris,Gold,WI,12,22652.42,526.8,2022-01-14,2024-12-12,1063.0,Mid Value
3256,Jessica Simpson,Bronze,AZ,9,22643.21,611.98,2022-03-21,2024-08-13,876.0,Mid Value
1455,Carol Williams,Silver,MO,9,22642.46,808.66,2022-04-16,2024-11-05,934.0,Mid Value
6247,Sara Dean,Silver,FL,8,22629.49,983.89,2023-09-21,2024-12-08,444.0,Mid Value
1811,Amy James,Bronze,MO,7,22627.44,780.26,2023-03-11,2024-12-22,652.0,Mid Value
97,David Hendricks,Bronze,NJ,7,22624.98,729.84,2022-03-27,2024-06-03,799.0,Mid Value
4140,Holly Perez,Silver,IN,6,22612.01,1507.47,2022-01-27,2024-09-20,967.0,Mid Value
1484,John Harris,Bronze,MA,8,22610.37,685.16,2022-09-09,2024-09-17,739.0,Mid Value
6264,Heather Sherman,Silver,WA,8,22592.63,806.88,2022-03-07,2024-12-21,1020.0,Mid Value
7150,Victoria Mata,Bronze,OH,10,22588.75,982.12,2022-02-08,2024-10-02,967.0,Mid Value
65,Charles Murray,Gold,TX,9,22583.96,705.75,2022-02-12,2023-11-26,652.0,Mid Value
7411,Sylvia Castillo,Bronze,WA,12,22583.24,564.58,2022-05-05,2024-06-20,777.0,Mid Value
6795,Elizabeth Coleman,Silver,IL,13,22578.69,610.23,2022-08-02,2024-08-11,740.0,Mid Value
6013,Brandon Patel,Gold,TX,9,22571.33,835.98,2022-10-17,2024-10-06,720.0,Mid Value
694,Stephen Martin,Bronze,NY,11,22568.23,609.95,2022-01-23,2024-12-18,1060.0,Mid Value
1012,Nancy Maynard,Gold,WI,10,22566.63,752.22,2022-05-14,2024-12-17,948.0,Mid Value
426,Brittany Ramirez,Silver,TN,9,22564.86,778.1,2022-03-15,2024-11-13,974.0,Mid Value
6259,Heather Stephens,Bronze,IL,10,22564.81,644.71,2022-04-25,2024-12-09,959.0,Mid Value
8043,Becky Williams,Silver,IN,6,22560.94,940.04,2022-05-15,2024-08-25,833.0,Mid Value
8390,Marc Irwin,Platinum,WA,12,22545.34,536.79,2022-03-28,2024-12-26,1004.0,Mid Value
6205,Nicholas Fuller,Bronze,MD,10,22534.67,577.81,2022-06-01,2024-11-07,890.0,Mid Value
2933,Christopher Freeman,Silver,WI,8,22533.57,834.58,2022-03-09,2024-11-18,985.0,Mid Value
4518,Kelly Smith,Gold,PA,9,22531.51,682.77,2022-03-09,2024-10-12,948.0,Mid Value
9122,Tonya Galloway,Gold,MI,12,22515.3,523.61,2022-04-16,2024-12-24,983.0,Mid Value
3496,Cindy Dickerson,Silver,GA,10,22514.03,703.56,2022-03-29,2024-12-18,995.0,Mid Value
770,Marissa Martin,Silver,GA,5,22513.22,1608.09,2022-10-11,2023-11-18,403.0,Mid Value
9899,Mark Walker,Silver,IL,9,22509.31,865.74,2022-03-05,2024-11-24,995.0,Mid Value
1360,Megan Pham,Bronze,IN,9,22508.95,662.03,2022-09-13,2024-08-27,714.0,Mid Value
1554,Jessica Johns,Bronze,VA,7,22503.92,1184.42,2022-02-01,2024-03-31,789.0,Mid Value
9752,Andrea Smith,Bronze,MO,13,22499.71,624.99,2022-01-27,2024-12-26,1064.0,Mid Value
940,Jill Smith,Platinum,AZ,10,22477.23,725.07,2022-02-02,2024-07-20,899.0,Mid Value
6290,Holly Compton,Silver,MD,12,22471.68,642.05,2022-06-09,2024-11-02,877.0,Mid Value
1156,Tiffany Werner,Bronze,WA,14,22457.69,641.65,2022-01-16,2024-10-31,1019.0,Mid Value
5414,Courtney Russell,Silver,NJ,9,22454.57,606.88,2022-09-25,2024-10-31,767.0,Mid Value
7361,Jillian Gonzalez,Platinum,IN,9,22444.23,641.26,2022-03-09,2024-11-24,991.0,Mid Value
8991,Kristen Walker,Silver,FL,9,22442.68,723.96,2022-03-31,2024-12-16,991.0,Mid Value
5217,Isabel Wilkins,Platinum,TX,14,22441.23,590.56,2022-05-21,2024-11-01,895.0,Mid Value
9678,Shelley Jones,Bronze,CA,11,22428.24,640.81,2022-03-04,2024-09-11,922.0,Mid Value
7480,Nathaniel Vasquez,Bronze,WI,6,22419.67,773.09,2022-01-22,2024-07-12,902.0,Mid Value
4033,Janice Ramirez,Gold,TN,9,22410.4,830.01,2022-02-14,2024-08-08,906.0,Mid Value
9612,Amanda Mcbride,Bronze,MA,7,22410.04,830.0,2022-06-28,2024-07-25,758.0,Mid Value
5426,Mary Carpenter,Bronze,TN,7,22404.85,1120.24,2022-06-02,2024-10-07,858.0,Mid Value
1476,Nancy Krueger,Gold,AZ,9,22396.21,973.75,2022-01-12,2024-11-02,1025.0,Mid Value
6609,Alex Thompson,Silver,OH,9,22392.79,861.26,2022-01-19,2024-12-19,1065.0,Mid Value
8466,Tiffany Jensen,Silver,NJ,6,22382.15,1492.14,2022-04-18,2024-05-11,754.0,Mid Value
531,Mary Fischer,Bronze,FL,14,22366.27,559.16,2022-04-21,2024-10-20,913.0,Mid Value
7590,Lindsay Anderson,Platinum,WI,13,22358.88,465.81,2022-02-08,2024-09-17,952.0,Mid Value
4793,Kelly Davis,Gold,TX,16,22348.16,392.07,2022-01-22,2024-10-06,988.0,Mid Value
1325,Amanda Lewis,Bronze,NC,14,22326.65,465.14,2022-02-19,2024-12-27,1042.0,Mid Value
3602,Jacqueline Valdez,Platinum,MI,15,22325.21,429.33,2022-03-03,2024-09-18,930.0,Mid Value
7052,David Berger,Silver,GA,13,22324.35,429.31,2022-07-28,2024-09-08,773.0,Mid Value
5960,Mario Skinner,Silver,VA,9,22318.9,676.33,2022-10-30,2024-12-29,791.0,Mid Value
8668,Richard Moore,Platinum,IN,9,22314.99,929.79,2022-06-07,2024-12-13,920.0,Mid Value
8281,Stephen Reed,Bronze,PA,9,22314.38,603.09,2022-09-29,2024-08-01,672.0,Mid Value
2208,Danielle Huff,Bronze,OH,14,22313.1,455.37,2022-01-20,2024-10-01,985.0,Mid Value
9738,Michael White,Bronze,PA,11,22305.2,602.84,2022-05-26,2024-09-30,858.0,Mid Value
2786,Christine Montgomery,Silver,PA,13,22303.61,557.59,2022-01-11,2024-12-04,1058.0,Mid Value
7486,Kurt Brown,Bronze,WI,13,22298.53,518.57,2022-11-19,2024-12-23,765.0,Mid Value
3049,Lori Castro,Silver,WA,7,22282.8,768.37,2022-01-01,2024-01-21,750.0,Mid Value
2255,Thomas Mendoza,Bronze,FL,7,22277.34,1310.43,2022-10-30,2024-11-04,736.0,Mid Value
5213,Pamela Burns,Silver,PA,8,22275.81,718.57,2022-04-02,2024-06-19,809.0,Mid Value
7711,Andres Ruiz,Platinum,TX,7,22262.18,1171.69,2022-04-01,2024-05-02,762.0,Mid Value
656,Lance Montgomery,Bronze,NY,9,22260.03,570.77,2022-02-13,2024-08-14,913.0,Mid Value
5580,Heather Brewer,Silver,CA,3,22253.68,1711.82,2022-03-08,2024-12-01,999.0,Mid Value
3967,Cindy Green,Bronze,GA,12,22242.35,695.07,2022-08-20,2024-12-11,844.0,Mid Value
2806,Jose Taylor,Silver,CA,14,22236.19,555.9,2022-02-08,2024-10-31,996.0,Mid Value
9677,Jamie Oliver,Silver,MO,11,22229.73,635.14,2022-05-25,2024-09-09,838.0,Mid Value
3419,Brenda Sampson,Bronze,MA,9,22225.72,766.4,2022-09-20,2024-12-25,827.0,Mid Value
8248,Patrick Morgan,Gold,MD,11,22215.91,569.64,2022-01-03,2024-11-25,1057.0,Mid Value
975,Kathy Pitts,Silver,MA,7,22210.46,1009.57,2022-05-11,2024-03-24,683.0,Mid Value
7416,Brittany Collins,Bronze,OH,13,22205.79,516.41,2022-02-12,2024-09-14,945.0,Mid Value
538,Andrew Gray,Gold,OH,4,22201.64,1305.98,2022-04-02,2023-02-25,329.0,Mid Value
8115,William Garcia,Gold,NC,11,22198.21,599.95,2022-03-26,2024-02-22,698.0,Mid Value
8546,Amanda Garcia,Bronze,NY,14,22193.84,528.42,2022-01-09,2024-12-28,1084.0,Mid Value
4759,Julie Ball,Gold,TX,6,22172.37,1166.97,2022-01-04,2024-09-17,987.0,Mid Value
5582,Jose Wilson,Silver,AZ,14,22164.81,452.34,2022-05-22,2024-11-12,905.0,Mid Value
1925,Steven Johnson,Bronze,MO,8,22163.75,1166.51,2022-06-02,2024-10-03,854.0,Mid Value
543,Alexandra Franco,Bronze,AZ,8,22141.93,670.97,2022-02-27,2024-08-13,898.0,Mid Value
3418,Rodney Sutton,Silver,AZ,8,22130.73,691.59,2022-03-10,2024-10-29,964.0,Mid Value
9086,Steven Baker,Bronze,NY,8,22112.06,737.07,2022-01-25,2024-11-05,1015.0,Mid Value
839,Amanda Holmes,Bronze,TX,13,22104.98,442.1,2022-05-26,2024-09-29,857.0,Mid Value
6603,Amy Christian,Gold,WA,8,22104.38,669.83,2022-09-22,2024-12-04,804.0,Mid Value
5864,Erin Chan,Platinum,MO,7,22103.88,850.15,2022-06-18,2024-10-17,852.0,Mid Value
9664,Vanessa Mcmillan,Gold,AZ,12,22094.75,552.37,2022-01-20,2024-09-20,974.0,Mid Value
5246,Diane Rivera,Bronze,IL,7,22094.66,883.79,2023-08-05,2024-10-23,445.0,Mid Value
9583,Andrea Adams,Silver,VA,11,22077.75,479.95,2022-02-25,2024-12-20,1029.0,Mid Value
2322,Adam Moss,Gold,MI,9,22060.03,596.22,2022-01-04,2024-12-28,1089.0,Mid Value
631,Adam Allen,Bronze,WI,6,22056.52,1102.83,2022-05-01,2023-07-24,449.0,Mid Value
7531,Vanessa Flynn,Silver,WA,12,22039.1,524.74,2022-01-26,2024-11-13,1022.0,Mid Value
7445,Mary Williams,Silver,OH,9,22034.83,918.12,2022-01-21,2024-11-07,1021.0,Mid Value
