customer_id,first_name,last_name,email,phone,gender,date_of_birth,registration_date,city,state,country,postal_code,loyalty_tier,preferred_channel
2633,Kristy,Hall,kevinpierce@example.net,8707037817150,Male,2004-06-26,2023-08-20,West Patrick,IL,US,66856,Bronze,Mobile App
2634,William,Lutz,lydia20@example.net,,Prefer not to say,1966-08-24,2024-09-20,Davestad,OH,US,11545,Bronze,In-Store
2635,Kimberly,Taylor,chendricks@example.org,0019993749411,Prefer not to say,1975-07-21,2024-07-21,Victoriaton,WI,US,31264,Bronze,In-Store
2636,Richard,Wall,iwright@example.net,5906125996848,Male,1969-07-27,2024-08-23,Lake Derek,PA,US,74474,Silver,Online
2637,Sarah,Watts,efuller@example.com,22925995719477,Prefer not to say,1968-03-31,2022-10-11,Mercerland,MD,US,97718,Gold,Social Commerce
2638,Dawn,Garner,halljacob@example.com,2597217234,Female,2002-04-25,2024-11-29,West Lukeside,MD,US,85136,Gold,Mobile App
2639,Valerie,Fisher,lucerodeborah@example.net,,Non-binary,2005-11-29,2023-07-31,New Steven,IL,US,49703,Bronze,Mobile App
2640,Daniel,Cooper,michelemurillo@example.org,0017887959491926,Male,2003-12-21,2022-12-01,South Jamiefurt,MA,US,86246,Silver,In-Store
2641,Peter,Torres,ramirezchristopher@example.com,,Male,1965-02-07,2022-03-05,Andrewtown,CA,US,92244,Platinum,Social Commerce
2643,Tammy,Carroll,christopher89@example.net,1581897855179154,Prefer not to say,1992-12-28,2024-04-05,Lake Rachelview,IN,US,48628,Bronze,In-Store
2644,Carrie,Scott,anthonycowan@example.net,3085091006956,Prefer not to say,1950-12-06,2024-04-19,East Christopher,MI,US,62188,Bronze,Mobile App
2645,Brianna,Chang,slloyd@example.org,,Non-binary,1985-05-12,2023-05-24,Lake Brandon,MI,US,45981,Platinum,Social Commerce
2646,Aaron,Elliott,riosryan@example.org,,Male,1965-11-05,2023-06-06,North Nicholasville,CA,US,8022,Silver,Online
2647,Barbara,Alexander,bwood@example.com,17205865374945,Female,1997-01-25,2022-03-22,North Alicia,OH,US,96289,Silver,Mobile App
2648,Ryan,Quinn,jonathan93@example.com,8815268881078,Prefer not to say,1978-02-07,2023-07-01,North Christopher,IN,US,61364,Bronze,In-Store
2649,Bill,Ochoa,henrykimberly@example.org,3624325588119,Non-binary,1967-09-15,2023-11-05,Fordville,PA,US,48028,Bronze,Mobile App
2650,Melissa,Gardner,rbright@example.com,7469760042,Male,1965-09-21,2024-01-16,Stewartland,CA,US,24569,Gold,Online
2651,Matthew,Evans,amy79@example.net,2197614990140,Non-binary,1986-08-07,2023-06-08,Sarahport,MI,US,41298,Bronze,Online
2652,Melissa,Henderson,duane16@example.com,8898739076,Female,1965-07-27,2022-04-17,Kellyberg,IN,US,34155,Bronze,Mobile App
2653,Dawn,White,daledavila@example.com,29997065811245,Prefer not to say,1973-07-09,2024-05-30,Piercechester,CA,US,29826,Bronze,Online
2654,Mark,Lowe,dmoss@example.org,0015227716623,Male,1990-10-14,2023-05-17,South Aaron,MA,US,60939,Gold,Mobile App
2655,Wendy,Rubio,michelecooper@example.net,9322613542,Male,1978-04-14,2023-12-21,Lake Vanessaside,AZ,US,17279,Silver,Mobile App
2656,Jason,Lucas,dawnmeadows@example.org,9533046740,Non-binary,1950-02-04,2023-07-13,Jeffreyville,NC,US,10661,Bronze,Online
2657,Matthew,Phillips,marioperry@example.net,15758318483,Female,1968-11-26,2022-04-08,Annaville,CA,US,45671,Bronze,In-Store
2658,Edward,Padilla,hking@example.com,001216963930322168,Non-binary,1968-10-07,2022-11-22,North Williamland,VA,US,92354,Gold,Mobile App
2659,Madison,Koch,matthew41@example.org,001351621883340179,Female,2004-06-16,2023-12-08,Victoriamouth,GA,US,83010,Bronze,Mobile App
2660,Michael,Wells,ldoyle@example.net,62573671171203,Male,1995-08-14,2024-06-19,Holtville,MD,US,83346,Silver,In-Store
2662,Jessica,Fitzgerald,sabrina99@example.net,5212115292709,Prefer not to say,,2022-07-23,Cainchester,VA,US,83148,Bronze,Online
2663,Jonathan,Williams,lunaclarence@example.net,8102109104,Female,1961-05-20,2022-04-07,Port Martinton,MD,US,41308,Silver,Mobile App
2664,Brenda,Clayton,znichols@example.net,,Male,1972-11-29,2022-01-27,Christopherborough,MD,US,72368,Gold,Online
2665,Meagan,Howard,ljennings@example.org,6832929025324,Non-binary,1966-02-17,2022-05-28,Mejiachester,PA,US,78956,Platinum,Social Commerce
2666,Lisa,Page,steven65@example.com,8955928914,Male,2001-06-02,2023-12-01,East Morganport,MO,US,45393,Bronze,In-Store
2667,Gabriela,Green,brandi11@example.com,4845781822,Male,1964-03-16,2022-05-02,Erikashire,WA,US,38456,Platinum,Mobile App
2668,Joshua,Mccormick,amanda85@example.net,39464514215729,Prefer not to say,1971-02-05,2023-03-11,South Jennifer,NC,US,63369,Silver,Online
2669,Caleb,Harris,nelsonrebecca@example.org,4647612395545,Male,1994-02-02,2022-12-03,Port Jaredburgh,TX,US,1876,Silver,Online
2670,Madison,Bauer,qlittle@example.org,6978803993,Prefer not to say,1954-03-04,2024-07-23,Martinfort,NC,US,45545,Silver,Social Commerce
2671,Tanya,Gould,montoyachristopher@example.net,159368289183507,Non-binary,1951-11-29,2023-04-06,Matthewstad,MD,US,5325,Gold,Social Commerce
2672,Peter,Wilson,cohenjoseph@example.org,,Non-binary,2005-06-11,2023-03-22,Costamouth,MO,US,52311,Silver,In-Store
2674,Kenneth,Cruz,johngreen@example.com,35051222198848,Female,1988-12-13,2022-07-03,East Teresastad,NJ,US,80014,Gold,In-Store
2675,John,Spencer,andrewknight@example.org,182250241766970,Female,1964-09-13,2022-12-25,New Franklin,CA,US,93233,Gold,Mobile App
2676,Riley,Roberts,wadecarmen@example.net,37345496259590,Female,,2024-05-29,East Michaelborough,VA,US,7290,Silver,In-Store
2677,David,Morgan,gabrielle36@example.net,6662937067564,Non-binary,1989-12-11,,Lake Christopher,PA,US,68005,Silver,Social Commerce
2679,Madison,Larson,alexander83@example.net,80782288499392,Prefer not to say,1965-06-20,2024-02-17,North Anthonymouth,TN,US,95369,Silver,Mobile App
2680,Hector,Cooper,jessica05@example.org,1436214163707274,,1993-02-06,2023-06-27,Port Tiffanystad,WI,US,7440,Bronze,Online
2681,Isaac,Oliver,tannerscott@example.net,7973788104,Non-binary,1958-10-04,2023-04-01,Kelseytown,TN,US,97646,Platinum,Social Commerce
2682,Michael,Baker,angela78@example.com,170431471408877,Male,1970-08-18,2023-08-20,Helenfurt,AZ,US,80438,Gold,Online
2683,Brianna,Martin,donovanjames@example.net,001290616884047633,Female,1967-04-26,2024-12-31,Schroederville,NC,US,40447,Platinum,In-Store
2684,Curtis,Edwards,katiewu@example.com,5769774165,Non-binary,1994-09-30,2023-05-25,Samanthafurt,NY,US,58272,Silver,In-Store
2685,Angela,Wilcox,gabriellagarcia@example.com,7614116859,Prefer not to say,2004-01-27,2024-12-17,Chadfort,CA,US,15924,Bronze,In-Store
2686,Russell,Snyder,ukelley@example.com,153433251011028,Prefer not to say,1953-08-20,2024-12-13,Ashleyland,TN,US,35872,Bronze,In-Store
2687,Chase,Miller,brandonmiller@example.com,57428157961942,Non-binary,1991-09-18,,Lake Carlos,NC,US,34258,Silver,Mobile App
2688,Marc,Steele,josechan@example.net,7809709278,Prefer not to say,1996-04-18,2022-08-24,Jessicachester,VA,US,91454,Platinum,Mobile App
2689,Keith,Rivera,ericashelton@example.org,4692154666,Prefer not to say,1952-08-13,2022-01-15,Hamptonburgh,NC,US,75436,Gold,Online
2690,Stephen,Anderson,jaclyncortez@example.net,177028633445397,Female,1998-12-14,2024-07-23,New Patricia,OH,US,3169,Bronze,In-Store
2691,Haley,Best,pedro98@example.org,8844402783,Female,1998-07-18,2022-02-01,Arnoldview,MI,US,81496,Bronze,Mobile App
2692,Penny,Rodriguez,lindsey79@example.org,8472515379260,Male,1959-10-19,2024-08-05,East Frances,IL,US,19710,Bronze,In-Store
2693,Alexander,Vega,fleminggerald@example.com,17065782465,Prefer not to say,1950-09-26,2024-08-30,New Dylanburgh,NY,US,22788,Bronze,Mobile App
2695,Melissa,Black,kingamy@example.net,18483223322846,Female,1987-10-02,2024-05-01,Millerhaven,IN,US,93196,Bronze,Social Commerce
2696,Clayton,Hicks,dwaynemoon@example.org,6376521455,Male,1982-10-02,2022-09-04,Andersonfort,CA,US,4156,Bronze,
2697,Jennifer,Marks,xpham@example.com,6257973037,Female,1996-12-31,2022-11-13,New Jasonmouth,CA,US,35736,Silver,Online
2698,Melanie,Thomas,waltonpamela@example.org,70893077366758,Male,2002-12-17,2024-03-12,Friedmanmouth,VA,US,61817,Platinum,Online
2699,Mary,Perez,wendy83@example.com,001890323894056947,Prefer not to say,2005-08-04,2023-09-24,South Sheila,OH,US,69247,Gold,In-Store
2700,David,Paul,murraycrystal@example.org,8803995224275,Female,1998-07-02,2023-10-26,Moranmouth,GA,US,20322,Silver,Mobile App
2701,Brian,Alvarez,brownsean@example.net,656677473510674,Male,1969-05-04,2022-07-19,Port Jennaville,VA,US,92381,Gold,Social Commerce
2703,Jasmine,Tyler,riddlejames@example.net,3035803543,Male,1958-08-08,2022-06-15,Fitzgeraldville,TN,US,20293,Gold,Mobile App
2704,Sarah,Duncan,nortonjoseph@example.net,148199875997322,Prefer not to say,1953-12-16,2023-01-12,New Brittanyhaven,VA,US,31340,Bronze,Social Commerce
2705,Nicole,Graves,kclark@example.org,130682046786303,Non-binary,1981-11-22,2024-10-16,New Karenside,MA,US,52002,Bronze,In-Store
2706,Timothy,Mcdonald,ihale@example.net,444949118510154,Male,1987-10-31,2023-07-04,West Matthew,CA,US,60712,Gold,Online
2707,Jeremy,Doyle,foxderek@example.net,42390227275215,,2005-09-07,2024-09-17,East Cesar,VA,US,16303,Silver,Social Commerce
2708,Jacqueline,Walker,chandlerpatrick@example.org,19269775972,Non-binary,1954-07-17,2024-08-26,Rodriguezshire,MO,US,67207,Bronze,Social Commerce
2709,Isabella,Russell,jacob46@example.net,374809683486987,Male,1989-06-05,2022-03-02,Katherinefurt,TX,US,21248,Silver,In-Store
2710,Christina,Cunningham,mcastillo@example.com,001505339081100077,,1973-09-12,2022-11-12,Lake Ricky,MD,US,62969,Bronze,In-Store
2711,Danielle,Jones,dshelton@example.org,4254081933,Non-binary,1966-10-19,2024-02-14,Kaufmanview,VA,US,85496,Gold,Mobile App
2712,Kelly,Wood,jessica44@example.com,9783792447,Non-binary,1984-06-30,2024-09-03,Collinschester,IN,US,51872,Platinum,Online
2713,Angela,Cole,david06@example.org,3764982376,Non-binary,2005-10-11,2023-06-28,Tiffanyborough,MI,US,4396,Bronze,Online
2714,Amy,Holmes,melliott@example.org,3817212635,Male,1967-07-27,2023-11-17,Mendozaton,MD,US,23174,Silver,Social Commerce
2715,Susan,Price,jennaavila@example.net,6935356284,Female,1965-12-26,2023-01-27,Chambersside,MI,US,24565,Platinum,Social Commerce
2716,Nicole,Porter,ramseycory@example.org,3204043209182,Female,,2024-06-23,Timothyfurt,WA,US,86814,Silver,Online
2717,Robert,Buck,bpalmer@example.org,9727940993,Female,1970-01-14,2023-07-10,East Tommyside,MI,US,34300,Silver,In-Store
2718,Alyssa,Turner,marquezjill@example.com,0012916845192,Male,1997-03-25,2024-02-24,Bellhaven,MO,US,44538,Gold,Social Commerce
2719,Christopher,Hudson,brooksrichard@example.com,001959434010752879,Prefer not to say,1953-04-03,2023-10-20,Port Tammy,CA,US,45023,Bronze,Social Commerce
2720,Thomas,Chandler,brandon25@example.net,7127272544,Male,1977-02-03,2024-06-23,East Erinmouth,IL,US,76073,Silver,Online
2721,Logan,Anderson,kimberly77@example.org,9967778390,Non-binary,1971-09-10,2022-08-12,South Jamestown,NJ,US,53016,Platinum,In-Store
2722,Ronald,Sullivan,thowell@example.org,16902737229176,Prefer not to say,1978-08-23,2022-07-28,South Casey,NC,US,83655,Bronze,Mobile App
2723,Elizabeth,Kelly,anthony29@example.org,14564505848414,Male,1963-10-21,2022-03-10,Port Mark,WA,US,53132,Silver,Mobile App
2724,Austin,Anderson,theresaorr@example.org,,Prefer not to say,1983-09-04,2024-01-21,Mejiahaven,IL,US,83697,Bronze,Social Commerce
2725,Richard,Perry,saramoss@example.com,13469070435,Prefer not to say,1970-06-08,2022-07-15,Catherineland,IN,US,57849,Gold,Mobile App
2726,Ethan,Noble,beardarthur@example.net,7562314796126,Non-binary,1972-01-20,2022-11-11,Wardmouth,VA,US,66775,Silver,Online
2727,Lisa,Lee,qgarza@example.com,17813668096,Female,1950-05-20,2022-10-04,New Andreahaven,OH,US,73073,Silver,Online
2728,Sean,Schneider,llee@example.org,77875457477060,Male,1969-08-23,2024-04-02,West Amber,IN,US,49423,Platinum,In-Store
2729,Michelle,Campbell,sarahnash@example.net,7418156527701,Female,1953-10-19,2024-01-07,South Richard,IN,US,99645,Bronze,Social Commerce
2730,Claire,Medina,shortdavid@example.net,8006854631,Male,1978-03-24,2024-03-13,Williamsfurt,WA,US,83677,Silver,Social Commerce
2731,Kyle,Maxwell,johncook@example.net,15384833314,Male,1966-04-20,2022-05-06,Melissahaven,TX,US,43059,Bronze,Social Commerce
2732,Sarah,Jennings,julieeverett@example.com,365234797109002,Female,2003-02-01,2022-07-06,North Jamieburgh,TX,US,98478,Silver,Social Commerce
2733,Robert,Ortiz,owensalexander@example.net,464649916277650,Non-binary,1960-10-27,2022-09-27,West Bryan,PA,US,11652,Gold,In-Store
2734,Eric,Hess,wardjames@example.org,4596271976616,Female,1955-01-01,2022-09-23,New Karen,MO,US,25396,Bronze,In-Store
2735,Jason,Johnson,gallagherthomas@example.net,5176744608,Prefer not to say,1970-12-07,2023-10-23,Bakerville,AZ,US,64381,Gold,Mobile App
2736,Julia,Smith,codyanderson@example.org,3159349762,Non-binary,2003-06-24,2024-01-14,Charlestown,CA,US,99294,Silver,
2737,Tammy,Walker,daniel16@example.com,19665898239,Prefer not to say,1954-11-30,2022-09-07,South Allison,IL,US,4713,Platinum,In-Store
2738,Erik,Fox,xlewis@example.com,4017219914995,Female,2001-05-02,2024-07-20,West Barbara,MI,US,31516,Silver,Online
2739,Sherry,Miller,kdiaz@example.net,30529445991452,Non-binary,1997-07-22,2022-06-19,North Danielle,IL,US,27348,Bronze,Online
2740,William,Wade,welchcharles@example.net,196094212100468,Non-binary,1953-10-20,2023-07-24,Drewton,IL,US,8426,Silver,Mobile App
2741,Alicia,Arnold,kevin55@example.net,286722290544171,Female,2000-11-23,2023-12-15,Jimenezberg,WI,US,81772,Gold,Social Commerce
2742,Jay,Dillon,cwebster@example.com,5647872358,Male,1971-01-08,2024-11-07,South Nancyberg,WI,US,7629,Silver,Mobile App
2743,Kevin,Webb,torresjames@example.org,1576527325538274,Female,1966-08-12,2022-09-22,Lake Lori,CA,US,21641,Platinum,Online
2744,Michelle,Rogers,nwiggins@example.com,237532301464675,Non-binary,1990-12-11,2023-12-18,Port Carriemouth,MO,US,97447,Gold,Social Commerce
2745,Kenneth,Huang,heather03@example.net,21051044330509,Female,1962-07-04,2022-01-02,Blakeshire,VA,US,54093,Platinum,Mobile App
2746,Heidi,Brown,zwiley@example.net,88675584225277,Prefer not to say,1983-01-05,2023-09-14,Rogerschester,MA,US,38938,Silver,Online
2747,Larry,Thomas,troypeterson@example.org,14323526749422,Female,2000-12-30,2023-05-24,Cruzstad,MI,US,23397,Silver,In-Store
2748,James,Conner,chelsea71@example.net,22063577793124,Male,1970-03-07,2022-05-18,New Patrick,OH,US,28438,Silver,Mobile App
2749,Nicholas,Webster,gillespiematthew@example.com,2378347763,Non-binary,1986-11-24,2022-03-03,Tiffanystad,GA,US,67253,Silver,In-Store
2750,Douglas,Khan,tesparza@example.net,79931589730378,Prefer not to say,1989-11-08,2022-05-07,Elizabethport,MI,US,84065,Silver,In-Store
2751,Michelle,Blackburn,rickymcdonald@example.org,,,1953-04-16,2023-08-17,South Lawrencemouth,WA,US,52383,Bronze,In-Store
2752,Christian,Spears,stacey55@example.org,8743981886,Male,1952-04-16,2022-04-22,West Angelatown,MA,US,8907,Silver,Online
2753,Tony,Gross,lbass@example.com,4126683156,Male,2000-12-30,2024-04-28,North Peter,PA,US,49559,Bronze,Mobile App
2754,Danielle,Madden,powellkayla@example.com,990354352682194,Prefer not to say,1969-06-21,2024-11-17,Lake Davidbury,AZ,US,23191,Gold,Mobile App
2755,Tyler,Garcia,iharrington@example.com,2597212303489,Prefer not to say,1979-10-19,2022-09-04,Marquezborough,TN,US,11201,Silver,Mobile App
2756,Scott,Rowe,mclaughlindebbie@example.com,53171867019878,Non-binary,1957-02-10,2024-08-22,Lake Luisport,WI,US,47899,Silver,Social Commerce
2757,Christine,Rodriguez,walkercody@example.com,,Prefer not to say,1994-10-05,2023-03-18,Racheltown,OH,US,76177,Bronze,In-Store
2758,Betty,Lee,youngdenise@example.org,840376471862943,Prefer not to say,1965-11-11,2024-11-25,North Kenneth,MD,US,44153,Bronze,In-Store
2759,Rebecca,Bender,angela07@example.org,,Non-binary,2005-01-02,2022-07-21,Port Margaretside,TX,US,33295,Gold,Social Commerce
2760,Jessica,Reed,mark40@example.org,2278760218,Non-binary,1966-07-29,2023-09-19,Sawyerberg,WI,US,44508,Silver,In-Store
2761,Gregory,Garza,jonathan45@example.org,0012908677421083,Prefer not to say,1965-08-02,2024-06-06,Lake Joshua,NC,US,26702,Silver,Online
2762,Mary,Burns,vegaapril@example.org,675842373534972,Prefer not to say,1992-01-07,2022-02-09,East Evan,WI,US,44080,Bronze,Social Commerce
2763,Melinda,Oneill,matthewlopez@example.org,5749690338471,Female,1972-07-23,2023-04-02,West Allisonfort,OH,US,90511,Silver,Mobile App
2764,Jennifer,Chandler,franciscokramer@example.net,192050402342033,Female,1984-07-27,,Nathanborough,MD,US,47544,Gold,Online
2765,Mary,Leon,collinalvarado@example.com,8837666943,Male,2000-06-10,2024-05-16,Crossport,MO,US,81284,Silver,Online
2766,Chad,Ray,melissa13@example.net,174465532967737,Female,1993-05-15,2024-12-18,New Jason,OH,US,66493,Silver,Mobile App
2767,Deborah,Fox,arodriguez@example.com,7346280911,Male,1951-10-11,2022-03-17,South Williamport,MO,US,79877,Bronze,In-Store
2768,Laura,Bryant,erica49@example.org,3404654765,Non-binary,1983-04-07,2023-10-01,Olsonview,FL,US,78771,Platinum,Social Commerce
2769,Patricia,Ellis,michaelgonzalez@example.org,3567293349565,Non-binary,1953-10-18,2022-08-29,East Janet,WI,US,28505,Bronze,Social Commerce
2770,Meghan,Wheeler,tony05@example.net,376656124983344,Prefer not to say,1989-09-11,2022-07-11,Tuckershire,MA,US,50892,Gold,
2771,Bonnie,Rodgers,williamhernandez@example.net,4912493735,Female,1967-11-11,2024-07-01,North Kathleen,IL,US,11021,Bronze,In-Store
2772,Jacqueline,Barker,qwest@example.com,001878668732071811,Prefer not to say,1988-02-01,2024-06-24,Maryside,VA,US,19254,Silver,Mobile App
2773,Phillip,Morrison,gordonkathryn@example.net,7156398740,Female,1994-04-20,2022-10-07,New Calvinshire,TX,US,76924,Silver,Online
2774,Kevin,Clay,diane11@example.com,42641422740451,Male,1962-11-09,2022-11-08,Melissahaven,WA,US,74649,Bronze,Mobile App
2775,Dawn,Stout,hjohnson@example.org,00143567431891004,Male,1985-10-04,2024-03-22,Johnsonville,NC,US,20253,Bronze,Social Commerce
2776,Amber,Howard,zsantana@example.org,9502810866,,1991-10-30,2022-09-28,Sarahberg,NC,US,97142,Gold,Online
2777,Belinda,Petersen,ngeorge@example.com,9068428235984,Non-binary,1986-12-27,2022-10-19,New Jenniferchester,WA,US,37539,Bronze,Mobile App
2778,Tammy,Tapia,charles21@example.org,2498605937,Non-binary,1990-05-09,2022-05-10,South Douglas,MO,US,44289,Bronze,Mobile App
2779,Donald,Nelson,patrickrodriguez@example.net,16709571629,Non-binary,1989-07-31,2022-03-17,Sabrinahaven,MA,US,65104,Bronze,Social Commerce
2780,Tamara,Rodgers,carrolljonathan@example.org,8698948385601,Female,1972-11-14,2022-01-27,Angelachester,TN,US,60075,Silver,In-Store
2781,Tiffany,Gonzales,jerry24@example.net,5534930361999,,1964-04-28,2024-10-04,Dennisbury,IN,US,71509,Gold,Online
2782,Sara,Watts,ojoyce@example.com,00137492368378037,Female,1977-11-07,2024-05-13,New Ryanside,MO,US,71869,Bronze,Online
2783,Andrew,Mitchell,spatton@example.org,8465545656,Prefer not to say,2001-07-09,2023-02-11,Curryborough,WI,US,51716,Bronze,Mobile App
2784,James,Mccarthy,clarkchristine@example.net,9234042103,Female,1979-09-03,2023-04-02,West Dawnmouth,CA,US,74270,Bronze,Online
2785,Sharon,Mclaughlin,wsharp@example.org,7332579377,Non-binary,1952-01-20,2023-04-08,East Carolineshire,NJ,US,89643,Bronze,In-Store
2786,Christine,Montgomery,jonesjason@example.org,00134557408507491,Non-binary,1968-09-22,2024-12-02,New Dennis,PA,US,54435,Silver,
2787,Bethany,Goodman,amyhernandez@example.com,15315380033,Prefer not to say,2003-05-14,2022-04-24,Bradyborough,NJ,US,92642,Silver,
2788,Richard,Evans,campbellemily@example.org,18456615818110,Prefer not to say,1984-06-06,2024-03-14,Port Stephanie,FL,US,76326,Silver,Social Commerce
2789,Jack,Galvan,newtontracy@example.net,0013582932010,Female,1970-02-01,2024-05-01,Mooreberg,NC,US,95833,Bronze,Mobile App
2790,Lauren,Valdez,vevans@example.com,630419441088344,Non-binary,1984-09-14,2024-03-11,Johnport,FL,US,18675,Gold,Online
2791,Joseph,Chang,aguirrewalter@example.net,3777023928310,Female,1979-08-12,2024-05-23,Durhamland,MO,US,1890,Silver,Mobile App
2792,Kelly,Allen,thammond@example.org,7418024250,Female,1975-05-27,2024-07-14,North Brian,MO,US,49855,Gold,Mobile App
